reader	N	leser, vorleser, dozent, leserbuch, fibel, lektüre
medicine	N	arznei, medikament, arzneimittel, heilmittel, arzneistoff, heilkunde, medizin
surprise	A	überraschend, überraschungs-
surprise	N	überraschung
engineer	V	konstruieren
engineer	N	techniker, ingenieur, pionier, maschinist, monteur, lokomotivführer, arrangeur
independence	N	selbständigkeit, unabhängigkeit
foundation	N	gründung, basis, begründung, fond, stiftung, grund, grundanstrich, grundstock, sockel, fundament, stift, grundlage, make-up, grundierungskreme
perception	N	wahrnehmung, auffassung, einsicht, vorstellung, beobachtung
barrier	N	barriere, sperre, schranke, absperrung, planke, wand, schlagbaum, leitplanke, hindernis, verhau
resume	V	weitermachen, wieder aufnehmen, wieder beginnen, fortfahren, fortsetzen, zusammenfassen
resume	N	zusammenfassung, resümee
rail	V	senden: mit der bahn senden
rail	N	geländer, reling, leiste, stab, stange, balken, gleis, schiene, handtuchhalter
free	A	frei, befreit, frank, unbeschäftigt, uneingeschränkt, unverbindlich, zwanglos, gratis, kostenlos, leer, lose, beweglich, selbständig, ledig, großzügig, freigebig
free	ADV	umsonst, gratis
negotiate	V	verhandeln, vermitteln, handeln, aushandeln, nehmen, passieren, überwinden, tätigen
ancient	A	alt, altertümlich, antik, gammelig, uralt
formation	N	entstehung, gestaltung, ansatz, bildung, formierung, gründung, entwicklung, struktur, zusammensetzung, verband, anordnung, gliederung, ausbildung, formation
struggle	V	kämpfen, ringen, wehren: sich wehren, abmühen: sich abmühen, würgen, schinden: sich schinden, abrackern: sich abrackern, quälen: sich quälen, abplagen: sich abplagen, abquälen: sich abquälen, schnaufen, krebsen
struggle	N	kampf, ringen, anstrengung, quälerei, schinderei, strauß
estimate	V	schätzen, anschlagen, ansetzen, berechnen, beziffern, einschätzen, rechnen, taxieren, überschlagen, veranschlagen, vorausberechnen, anbieten, ermessen, ermitteln, abschätzen
estimate	N	achtung, schätzung, taxe, veranschlagung, überschlag, voranschlag, ansatz, anschlag, angebot
hand	V	reichen, geben, hinreichen, übergeben, langen
hand	N	hand, zeiger, uhrzeiger, seite, applaus, beifall, arbeitskraft, arbeiter, besatzungsmitglied, handschrift, blatt [spiel.], mann, runde [spiel.]
knit	V	stricken, runzeln, kräuseln, wirken, verwachsen, zusammenwachsen, zusammenziehen
enormous	A	gewaltig, enorm, kolossal, riesengroß, riesig, immens, unbeschreiblich, unerhört, übergroß, unbändig, ungeheuer
refugee	N	flüchtling
filter	V	filtern, filtrieren, schleusen
filter	N	filter, blende, sieb
oppose	V	ablehnen, opponieren, begegnen, entgegenstellen: sich entgegenstellen, entgegensetzen: sich entgegensetzen, stemmen: sich stemmen gegen, widersetzen: sich widersetzen, stellen: sich stellen gegen, widerstreben, entgegentreten, kandidieren gegen, entgegensetzen, entgegenstellen, gegenüberstellen
purpose	V	beabsichtigen
purpose	N	absicht, zweck, ziel, bestimmung, wirkung, entschlossenheit, aufgabe
industrial	A	gewerblich, industriell
suspension	N	einstellung: zeitweilige einstellung, aufschub, sperrung, einzug, aussetzung, suspendierung, aufhängung, ausschluss, federung, suspension
render	V	leisten, abgeben, erweisen, wiedergeben, übertragen, darstellen, auflassen, umsetzen, verputzen, machen
grade	V	klassifizieren, einstufen, gradieren, sortieren, stufen, werten, staffeln, abstufen, korrigieren
grade	N	niveau, güteklasse, art, klasse, sorte, type, abstufung, steigung, stufe, grad, rang, note, tarifgruppe, zensur, zeugnis, phase, prädikat, wahl
traveller	N	reisende, wanderer
primary	A	hauptsächlich, haupt-, wesentlich, erste, primär, elementar, ursprünglich
primary	N	grundfarbe, vorwahl, vorwahl: innenparteiliche vorwahl
rank	A	geil, krass, üppig, verwildert, überwuchert, übel, stinkend, ranzig, derb, vulgär, wahr, schreiend, rein, ausgesprochen
rank	N	rang, rangstufe, würde, grad, dienstgrad, schicht, stand, linie, reihe, rotte, standplatz, taxistand, glied, register
restrict	V	beschränken, beeinträchtigen, einschränken, einengen, begrenzen, beengen, befristen, bremsen, beschränken: sich beschränken
wash	V	waschen, seifen, spülen, abwaschen, aufwaschen, aufwischen, schwemmen, waschen: sich waschen, tünchen, kolorieren, schlagen
wash	N	wäsche, kielwasser, luftstrudel, geplätscher, mundwasser, spülwasser, tünche
delicious	A	delikat, köstlich, lecker
thick	A	dick, massig, heiser, stark, dicht, dickflüssig, geschwollen, sämig, zähflüssig, mächtig, reichlich, üppig, voll, wulstig, dumm, doof, strohdumm
thick	ADV	dick, dicht
electronic	A	elektronisch
illustrate	V	illustrieren, bebildern, verbildlichen, veranschaulichen
service	V	abfertigen, decken, bedienen, warten
service	N	dienst, dienstleistung, leistung, gottesdienst, service, bedienung, bewirtung, beschälung, zustellung, geschirr, aufschlag, militärdienst, verkehr, abfertigung, angabe, aufgabe, inspektion, verdienst
similarly	ADV	ähnlich, ebenso, genauso
top	A	obere, oberste, höchste, spitzen-, beste, top-
top	N	spitze, oberteil, gipfel, krone, ende: oberes ende, höhe, kamm, wipfel, kappe, oberfläche, oberkörper, arbeitsfläche, top, deckel, verschluss, dach, rand, aufbau, kopf, hülle, höchster gang, großzelt, zirkuszelt, mars, kreisel
night	A	nächtlich, nacht-
night	N	nacht, abend
historian	N	historiker
fiction	N	belletristik, romanliteratur, dichtung, erfindung, fiktion, freie erfindung
master	V	meistern, beherrschen, kontrolle: unter kontrolle bringen, bändigen, bezähmen, bezwingen
master	N	herr, herrchen, prinzipal, meister, gebieter, kapitän, lehrer, master, leiter, rektor, druckvorlage, original
draft	V	entwerfen, skizzieren, abfassen, zeichnen, zusammenstellen, einziehen, aufsetzen, einberufen
draft	N	entwurf, vorlage, zeichnung, konzept, tratte, einziehung, einberufung, zugluft, zug
cycle	V	radeln, radfahren
cycle	N	periode, kreislauf, zyklus, kranz, kreis, ring, fahrrad, rad
listen	V	hören, zuhören, lauschen
urban	A	stadt-, städtisch
ceiling	N	decke, höchstgrenze, limit
murder	V	ermorden, morden, umbringen, vergewaltigen, killen, verhackstücken, verhunzen
murder	N	mord, ermordung, vergewaltigung
collapse	V	zusammenbrechen, platzen, zerbrechen, einstürzen, einfallen, auseinanderfallen, zusammenfallen, schlappmachen, zusammenklappen
collapse	N	zusammenbruch, kollaps, einsturz, einbruch, sturz, pleite, bankrott
tool	V	bearbeiten, punzen
tool	N	werkzeug, gerät, gartengerät, instrument, schwengel, kolben
serve	V	dienen, dienlich sein, auffüllen, dienst leisten, erfüllen, nutzen, nützen, abdienen, ableisten, beschälen, absitzen, verbüßen, versorgen, anrichten, ausgeben, bedienen, aufschlagen, beschlagen, auftragen, darbieten, geben, servieren, reichen, verabreichen, vorlegen, angeben, aufgeben, behandeln, zustellen, ministrieren
serve	N	service, aufgabe, angabe, aufschlag
solicitor	N	rechtsanwalt
predictable	A	voraussagbar, vorausberechenbar, berechenbar, leicht vorauszusagen
somewhat	ADV	etwas, wenig: ein wenig, einigermaßen
peculiar	A	seltsam, sonderbar, eigenartig, besondere, absonderlich, eigen, ulkig
symptom	N	symptom, erscheinung, kennzeichen, anzeichen
distance	N	entfernung, abstand, distanz, strecke, weg, rennstrecke, ferne, weite
anxiety	N	sorge, besorgnis, bedenklichkeit, bange, ängstlichkeit, angst, verlangen
target	V	zielen auf
target	N	schießscheibe, zielscheibe, zielsetzung, ziel, scheibe, soll
tree	N	staude, baum
preparation	N	vorbereitung, zubereitung, vorbehandlung, bereitstellung, aufbereitung, ausarbeitung, bereitschaft, präparation, präparat, hausaufgaben, hausarbeit
matter	V	ausmachen, machen
matter	N	materie, stoffe, stoff, eiter [med.], manuskript, satz, inhalt, sache, angelegenheit, thema, ding, frage, belang
persuade	V	überreden, überzeugen, zureden, einreden, bequatschen, bewegen
silly	A	albern, dumm, blöd, närrisch, tölpelhaft, läppisch, zickig
silly	N	dussel
nervous	A	nerven-, nervös, nervös bedingt, aufgeregt, zimperlich
historical	A	geschichtlich, historisch
feeling	N	empfindung, gefühl, gemüt, eindruck, sinn, empfinden, vorgefühl, ahnung, ansicht, stimmung, anwandlung
acquisition	N	erwerb, erwerbung, aneignung, annahme, anschaffung, bildung, errungenschaft, zugang
bridge	V	überbrücken, brücke: eine brücke schlagen, brücke: eine brücke bauen
bridge	N	brücke, sattel, überführung, steg, bridge
fashion	V	gestalten, bilden, arbeiten
fashion	N	art, methode, weise, mode, stil, manier, lebensstil, sitte, brauch, gewohnheit
modern	A	modern, heutig, neuere und neueste, zeitnah
modern	N	anhänger der moderne
mind	V	aufpassen, freihalten, achten auf, beachten, kümmern: sich kümmern um, haben: etw haben gegen, beaufsichtigen, machen: sich etw daraus machen, hüten
mind	N	geist, verstand, gemüt, kopf, denkweise, denken, gedanken, gedächtnis, lust, absicht, sinn, meinung, ansicht, sinne, gehirn, hirn
mine	A	meine
mine	N	bergwerk, mine, grube, zeche
regime	N	regime, system
raw	A	roh, unverarbeitet, rein, unvermischt, ungewalkt, ungekocht, nasskalt, scharf, nackt [statist.], neu, unerfahren, offen, empfindlich, wund, rauh, grell, derb
rat	N	ratte, verräter: elender verräter
seed	V	besäen, entkernen, setzen, plazieren
seed	N	same, samen, keim, kern, korn, samenkorn, saat, aussaat
manner	N	art, weise, art und weise, manier, stil, auftreten, haltung, manieren, benehmen, umgangsformen
accompany	V	begleiten, flankieren, geleiten
seek	V	suchen, erlangen wollen, streben nach, forschen
alive	A	leben: am leben, lebendig, lebend, aufgeweckt
ray	N	strahl, funke, schimmer, rochen [zool.]
strength	N	mumm, stärke, kraft, macht, festigkeit, steifheit, schwere, anzahl, zahl, gesundheit
genuine	A	echt, authentisch, original-, ungekünstelt, unverfälscht, wahr, rein, unverstellt, waschecht, ernstgemeint, ernsthaft, aufrichtig
person	N	mensch, person, individuum, wesen, typ, körper, kopf, äußere, gestalt
convenient	A	zweckmäßig, praktisch, bequem, günstig, komfortabel, passend
responsible	A	verantwortlich, verantwortungsbewusst, schuld, zuständig, zuverlässig, mündig
snow	V	schneien
snow	N	schnee, schneefall, geflimmer
thorough	A	gründlich, umfassend, solide, echt, bodenlos, perfekt, vollkommen, völlig, voll, sorgfältig, eingehend, reiflich
casual	A	zufällig, flüchtig, beiläufig, gleichgültig, lässig, salopp, formlos, unregelmäßig, leger, ungezwungen, zwanglos, burschikos, sportlich
casual	N	slipper, gelegenheitsarbeiter
chest	N	brust, kiste, lade, plauze, truhe, kasten
client	N	kunde, klient, auftraggeber, mandant, bezieher, schützling, sattelitenstaat
shelf	N	brett, bücherbrett, bücherbord, bord, regal, fach, platte, schelf, gesims, felsvorsprung, vorsprung, felsenriff, riff, felensbank, sandbank, untiefe
effectiveness	N	effektivität, wirksamkeit, zweckmäßigkeit, nutzeffekt
exactly	ADV	genau, ganz, exakt, eben, akkurat
object	V	dagegen sein, protestieren, einwände haben, einwände erheben, einwenden, anstoß nehmen, stören: sich stören, missbilligen, ablehnen
object	N	sache, gegenstand, ding, objekt, ziel, absicht, zweck, zielscheibe, gebilde
regular	A	fest, fortlaufend, geregelt, gleichmäßig, laufend, normal, ordinär, periodisch, regelmäßig, regulär, richtig, ständig, stehend
regular	N	berufssoldat, stammgast, stammkunde, normalbenzin
mouth	A	mund-
mouth	N	mund, maul, rachen, schnabel, schnute, öffnung, mündung, einfahrt
letter	N	buchstabe, brief, sendung, schreiben
entry	N	eintritt, zutritt, betreten, einlauf, einmarsch, einzug, einfahrt, einreise, eingang, einstieg, einsatz, anschluss, buchung, eintrag, posten, artikel, vermerk, meldung
phase	V	durchführen: schrittweise durchführen, aufeinander abstimmen, gleichschalten, synchronosieren
phase	N	phase, abschnitt, stufe, stadium, schub, aspekt, station, takt
coin	V	münzen, prägen, schlagen, schöpfen
coin	N	münze, münzen
singer	N	sänger
don	V	anlegen
don	N	persönlichkeit: gewichtige persönlichkeit, don
observation	N	beobachtung, überwachung, bemerkung, feststellung, überlegung, vermerk, äußerung
alarm	V	alarmieren, beängstigen, warnen
alarm	N	alarm
camp	A	übertrieben, extrem, geschmacklerisch, aufgedonnert, aufgemotzt, schwul
camp	N	lager, feldlager, zeltlager, kolonie
statistic	A	statistisch
dog	N	hund, rüde, klammer, pleite, schreckschraube
treaty	N	vertrag, pakt, verhandlung
storm	V	stürmen, anstürmen, bestürmen, erstürmen, wüten, toben, brausen
storm	N	unwetter, gewitter, wetter, sturm, orkan, flut, aufruhr
aunt	N	tante
principle	N	prinzip, regel, grundsatz, prinzipien, grundsätze, element
enterprise	N	beginnen, initiative, unternehmungslust, unternehmungsgeist, betrieb, unternehmen
voting	N	wahl, wählen, abstimmung, stimmabgabe
consumer	N	konsument, verbraucher
notion	N	idee, vorstellung, ahnung, ansicht, anschauung, meinung, ansinnen, einfall, begriff
reserve	V	aufbewahren, aufheben, aufsparen, belegen, besetzen, buchen, reservieren, reservieren lassen, bestellen, vorbestellen, vormerken
reserve	N	zurückhaltung, reserve, hinterhalt, vorrat, reservat, verschlossenheit, gehege, distanz
incorporate	V	aufnehmen, einarbeiten, einbauen, integrieren, eingemeinden, eingliedern, einverleiben, gründen, inkorporieren, organisieren
bomb	V	bombardieren, durchfallen bei, zischen
bomb	N	bombe
pope	N	papst
visitor	N	besuch, besucher, gast, fremde
retire	V	gehen in pension, ruhestand: in den ruhestand gehen, pensionieren, zurückziehen: sich zurückziehen, entlassen, ausfallen, aussteigen, ausscheiden
anniversary	N	wiederkehr, jahrestag, jubiläum
radio	V	funken, durchgeben
radio	N	rundfunk, funk, radio, radiogerät, rundfunkgerät, apparat
participate	V	beteiligen: sich beteiligen, teilnehmen, partizipieren, mitmachen, beteiligt sein, teilhaben
subtle	A	fein, subtil, zart, raffiniert, leise, unaufdringlich
execution	N	ausführung, ausübung, durchführung, erfüllung, vollziehung, vollzug, erledigung, exekution, hinrichtung, vollstreckung, unterschreiben, ausfertigung, erschießung
busy	A	beschäftigt, geschäftig, betriebsam, belegt, bewegt, rege, belebt, verkehrsreich, besetzt, emsig, unabkömmlich, wuselig, übereifrig, unruhig
implementation	N	vollzug, durchführung, realisierung, erfüllung, ausführung, handhabung, implementierung
menu	N	speisekarte, menü
explain	V	aufklären, auseinandersetzen, erklären, erläutern, klarmachen, verdeutlichen, angeben, ausführen, auslegen, darlegen, rechtfertigen
unemployment	N	arbeitslosigkeit, erwerbslosigkeit
sugar	V	süßen, zuckern
sugar	N	zucker
bush	N	busch, strauch, gebüsch, land: freies land, land: offenes land, buchse
rich	A	reich, prächtig, üppig, köstlich, reichhaltig, teuer, fett, fruchtbar, geil, kräftig, nahrhaft, satt, voll, schwer
announce	V	durchgeben, bekannt geben, verkünden, ansagen, annoncieren, anmelden, anzeigen, bekannt machen, melden, mitteilen, verlautbaren, erklären, künden, ankündigen, ausschreiben, verkündigen
adequate	A	adäquat, ausreichend, genügend, hinreichend, zulänglich, befriedigend, hinlänglich, angemessen, auskömmlich
rice	N	reis
personality	N	persönlichkeit, personalität, individualität, person, charakter, mentalität
plate	V	plattieren, überziehen
plate	N	teller, platte, gedeck, silber und gold, tafelsilber, tafelgold, metall: vergoldetes metall, metall: versilbertes metall, double, schild, klischee, scheibe, cup, pokal, cuprennen, pokalrennen, tafel, gaumenplatte, gummiplatte
newton	N	newton
hostility	N	feindschaft, feindseligkeit
conduct	V	führen, betreiben, ableiten, verwalten, anstellen, leiten, dirigieren, benehmen: sich benehmen, verhalten: sich verhalten
conduct	N	verhalten, handlungsweise, benehmen, betragen, führung, tun, durchführen, gebaren
watch	V	aufpassen, überwachen, beobachten, zusehen, ansehen, nachsehen, achtgeben, achten auf, abpassen, abwarten, zuschauen, sehen, gucken, wachen
watch	N	armbanduhr, uhr, wache, wachmannschaft, wachdienst, wachhabende, wächter
perceive	V	wahrnehmen, erkennen, empfinden, spüren, verstehen, erblicken
psychiatric	A	psychiatrisch
coast	V	leerlauf: im leerlauf fahren, mühelos vorankommen, dahinrollen, locker laufen, hinunterrodeln
coast	N	küste, gestade
pocket	A	finanziell
pocket	N	tasche, sack, fach, loch, geldbeutel, gebiet, einsprengsel, luftloch
new	A	neu, jung, frisch, modern, neuartig
report	V	anzeigen, melden, melden: sich melden, berichten, vortragen, erstatten, antreten
report	N	bericht, protokoll, report, wiedergabe, rapport, anzeige, mitteilung, liste, schrift, meldung, ausführung, reportage, verlautbarung, aussage, zeugnis, gutachten, ruf, zensuren
nasty	A	ekelhaft, hässlich, scheußlich, abscheulich, gehässig, gemein, peinlich, übel, widerlich, unangenehm, fies, garstig, miserabel, boshaft, bösartig, böse, bitter, anstößig, schlimm
tribute	N	tribut, zins, zoll, huldigung, abgabe, lob
comply	V	einwilligen, erfüllen: die bedingungen erfüllen, entsprechen: die bedingungen entsprechen
